StripChart:,Data,
Date:, Thu Mar 09 13:00:19 2023
,
Number of Data Variables =, 13,
Max Number of Data Points =, 100000,
Number of Data Points =, 1237,
Time Interval,         1, to ,     74161,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
       38161,     60.3617,     46.7598,     19.1236,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.554,     160.998,     268.764,      323.31,     362.926,
       38221,     60.3614,     46.7597,     19.1285,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.551,     160.999,     268.768,     323.311,     362.928,
       38281,     60.3611,     46.7596,     19.1334,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.549,         161,     268.772,     323.312,      362.93,
       38341,     60.3608,     46.7595,     19.1384,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.547,     161.001,     268.775,     323.313,     362.931,
       38401,     60.3605,     46.7594,     19.1434,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.545,     161.002,     268.779,     323.313,     362.933,
       38461,     60.3603,     46.7594,     19.1485,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.542,     161.004,     268.783,     323.314,     362.934,
       38521,       60.36,     46.7593,     19.1536,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,      174.54,     161.005,     268.786,     323.314,     362.934,
       38581,     60.3598,     46.7592,     19.1587,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.538,     161.006,     268.789,     323.315,     362.935,
       38641,     60.3595,     46.7591,     19.1639,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.536,     161.007,     268.793,     323.315,     362.936,
       38701,     60.3593,     46.7591,     19.1691,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.535,     161.008,     268.796,     323.315,     362.936,
       38761,     60.3591,      46.759,     19.1744,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.533,     161.009,     268.799,     323.316,     362.936,
       38821,     60.3588,     46.7589,     19.1797,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.531,      161.01,     268.802,     323.316,     362.937,
       38881,     60.3586,     46.7589,     19.1849,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,      174.53,     161.011,     268.805,     323.316,     362.937,
       38941,     60.3584,     46.7588,     19.1902,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.528,     161.012,     268.808,     323.316,     362.937,
       39001,     60.3582,     46.7588,     19.1956,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.526,     161.013,     268.811,     323.316,     362.937,
       39061,      60.358,     46.7587,     19.2009,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.525,     161.014,     268.814,     323.317,     362.937,
       39121,     60.3578,     46.7587,     19.2062,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.524,     161.015,     268.817,     323.317,     362.937,
       39181,     60.3576,     46.7586,     19.2115,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.522,     161.016,      268.82,     323.317,     362.937,
       39241,     60.3574,     46.7586,     19.2168,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.521,     161.017,     268.823,     323.317,     362.937,
       39301,     60.3572,     46.7586,     19.2221,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,      174.52,     161.018,     268.825,     323.317,     362.937,
       39361,     60.3571,     46.7585,     19.2274,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.519,     161.018,     268.828,     323.317,     362.937,
       39421,     60.3569,     46.7585,     19.2326,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.517,     161.019,      268.83,     323.318,     362.936,
       39481,     60.3567,     46.7585,     19.2379,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.516,      161.02,     268.833,     323.318,     362.936,
       39541,     60.3566,     46.7584,     19.2431,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.515,     161.021,     268.835,     323.318,     362.936,
       39601,     60.3564,     46.7584,     19.2483,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.514,     161.022,     268.838,     323.318,     362.936,
       39661,     60.3562,     46.7584,     19.2534,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.513,     161.022,      268.84,     323.319,     362.936,
       39721,     60.3561,     46.7584,     19.2585,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.512,     161.023,     268.842,     323.319,     362.936,
       39781,     60.3559,     46.7584,     19.2636,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.511,     161.024,     268.845,     323.319,     362.936,
       39841,     60.3558,     46.7583,     19.2686,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,      174.51,     161.025,     268.847,      323.32,     362.936,
       39901,     60.3557,     46.7583,     19.2736,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,      174.51,     161.025,     268.849,      323.32,     362.936,
       39961,     60.3555,     46.7583,     19.2785,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.509,     161.026,     268.851,     323.321,     362.936,
       40021,     60.3554,     46.7583,     19.2834,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.508,     161.027,     268.853,     323.321,     362.936,
       40081,     60.3553,     46.7583,     19.2882,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.507,     161.028,     268.855,     323.322,     362.937,
       40141,     60.3551,     46.7583,      19.293,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.507,     161.028,     268.857,     323.322,     362.937,
       40201,      60.355,     46.7582,     19.2977,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.506,     161.029,     268.859,     323.323,     362.937,
       40261,     60.3549,     46.7582,     19.3023,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.505,     161.029,     268.861,     323.324,     362.938,
       40321,     60.3548,     46.7582,     19.3069,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.505,      161.03,     268.863,     323.324,     362.938,
       40381,     60.3547,     46.7582,     19.3114,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.504,     161.031,     268.865,     323.325,     362.938,
       40441,     60.3545,     46.7582,     19.3158,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.503,     161.031,     268.867,     323.326,     362.939,
       40501,     60.3544,     46.7582,     19.3202,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.503,     161.032,     268.868,     323.327,     362.939,
       40561,     60.3543,     46.7582,     19.3244,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.502,     161.032,      268.87,     323.327,      362.94,
       40621,     60.3542,     46.7582,     19.3286,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.502,     161.033,     268.872,     323.328,     362.941,
       40681,     60.3541,     46.7581,     19.3328,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.501,     161.034,     268.873,     323.329,     362.941,
       40741,      60.354,     46.7581,     19.3368,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,     174.501,     161.034,     268.875,      323.33,     362.942,
       40801,     60.3539,     46.7581,     19.3407,     12.7659,     17.4467,     60.1583,     34.1838,     5.65787,       174.5,     161.035,     268.876,     323.331,     362.943,
       40861,     60.3538,     46.7581,     19.3446,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,       174.5,     161.035,     268.878,     323.332,     362.944,
       40921,     60.3538,     46.7581,     19.3484,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.499,     161.036,     268.879,     323.333,     362.944,
       40981,     60.3537,     46.7581,     19.3521,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.499,     161.036,     268.881,     323.334,     362.945,
       41041,     60.3536,     46.7581,     19.3557,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.499,     161.037,     268.882,     323.335,     362.946,
       41101,     60.3535,     46.7581,     19.3592,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.498,     161.037,     268.884,     323.336,     362.947,
       41161,     60.3534,     46.7581,     19.3626,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.498,     161.038,     268.885,     323.337,     362.948,
       41221,     60.3533,      46.758,     19.3659,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.497,     161.038,     268.886,     323.338,     362.949,
       41281,     60.3533,      46.758,     19.3691,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.497,     161.038,     268.888,     323.339,      362.95,
       41341,     60.3532,      46.758,     19.3722,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.497,     161.039,     268.889,      323.34,     362.951,
       41401,     60.3531,      46.758,     19.3752,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.496,     161.039,      268.89,     323.341,     362.952,
       41461,     60.3531,      46.758,     19.3782,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.496,      161.04,     268.891,     323.342,     362.953,
       41521,      60.353,      46.758,      19.381,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.496,      161.04,     268.892,     323.343,     362.955,
       41581,     60.3529,      46.758,     19.3837,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.496,     161.041,     268.894,     323.344,     362.956,
       41641,     60.3529,      46.758,     19.3863,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.495,     161.041,     268.895,     323.345,     362.957,
       41701,     60.3528,     46.7579,     19.3888,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.495,     161.041,     268.896,     323.346,     362.958,
       41761,     60.3527,     46.7579,     19.3912,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.495,     161.042,     268.897,     323.347,     362.959,
       41821,     60.3527,     46.7579,     19.3936,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.495,     161.042,     268.898,     323.348,      362.96,
       41881,     60.3526,     46.7579,     19.3958,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.494,     161.042,     268.899,     323.349,     362.962,
       41941,     60.3526,     46.7579,     19.3979,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.494,     161.043,       268.9,      323.35,     362.963,
       42001,     60.3525,     46.7579,     19.3999,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.494,     161.043,     268.901,     323.351,     362.964,
       42061,     60.3524,     46.7579,     19.4018,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.494,     161.043,     268.902,     323.352,     362.965,
       42121,     60.3524,     46.7578,     19.4035,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.494,     161.044,     268.903,     323.353,     362.966,
       42181,     60.3523,     46.7578,     19.4052,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.493,     161.044,     268.904,     323.354,     362.968,
       42241,     60.3523,     46.7578,     19.4068,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.493,     161.044,     268.904,     323.355,     362.969,
       42301,     60.3522,     46.7578,     19.4083,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.493,     161.044,     268.905,     323.356,      362.97,
       42361,     60.3522,     46.7578,     19.4097,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.493,     161.045,     268.906,     323.357,     362.971,
       42421,     60.3522,     46.7578,      19.411,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.493,     161.045,     268.907,     323.357,     362.972,
       42481,     60.3521,     46.7577,     19.4121,     12.7659,     17.4468,     60.1583,     34.1838,     5.65787,     174.493,     161.045,     268.908,     323.358,     362.973,
       42541,     60.3521,     46.7577,     19.4132,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.492,     161.045,     268.908,     323.359,     362.975,
       42601,      60.352,     46.7577,     19.4142,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.492,     161.046,     268.909,      323.36,     362.976,
       42661,      60.352,     46.7577,      19.415,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.492,     161.046,      268.91,     323.361,     362.977,
       42721,     60.3519,     46.7577,     19.4158,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.492,     161.046,      268.91,     323.362,     362.978,
       42781,     60.3519,     46.7577,     19.4165,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.492,     161.046,     268.911,     323.362,     362.979,
       42841,     60.3519,     46.7576,     19.4171,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.492,     161.047,     268.912,     323.363,      362.98,
       42901,     60.3518,     46.7576,     19.4175,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.492,     161.047,     268.912,     323.364,     362.981,
       42961,     60.3518,     46.7576,     19.4179,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.492,     161.047,     268.913,     323.365,     362.982,
       43021,     60.3518,     46.7576,     19.4182,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.491,     161.047,     268.913,     323.365,     362.983,
       43081,     60.3517,     46.7576,     19.4184,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.491,     161.047,     268.914,     323.366,     362.984,
       43141,     60.3517,     46.7576,     19.4185,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.491,     161.047,     268.914,     323.367,     362.985,
       43201,     60.3517,     46.7575,     19.4185,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.491,     161.047,     268.915,     323.367,     362.986,
       43261,     60.3516,     46.7575,     19.4184,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.491,     161.048,     268.915,     323.368,     362.987,
       43321,     60.3516,     46.7575,     19.4183,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.491,     161.048,     268.916,     323.369,     362.988,
       43381,     60.3516,     46.7575,      19.418,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.491,     161.048,     268.916,     323.369,     362.989,
       43441,     60.3516,     46.7575,     19.4177,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.491,     161.048,     268.917,      323.37,     362.989,
       43501,     60.3515,     46.7575,     19.4172,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.491,     161.048,     268.917,      323.37,      362.99,
       43561,     60.3515,     46.7575,     19.4167,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.491,     161.048,     268.918,     323.371,     362.991,
       43621,     60.3515,     46.7574,     19.4162,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.491,     161.048,     268.918,     323.371,     362.992,
       43681,     60.3515,     46.7574,     19.4155,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.048,     268.918,     323.372,     362.993,
       43741,     60.3514,     46.7574,     19.4147,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.048,     268.919,     323.372,     362.993,
       43801,     60.3514,     46.7574,     19.4139,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.048,     268.919,     323.373,     362.994,
       43861,     60.3514,     46.7574,      19.413,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.048,     268.919,     323.373,     362.995,
       43921,     60.3514,     46.7574,     19.4121,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.048,      268.92,     323.373,     362.995,
       43981,     60.3513,     46.7574,      19.411,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.049,      268.92,     323.374,     362.996,
       44041,     60.3513,     46.7573,     19.4099,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.049,      268.92,     323.374,     362.996,
       44101,     60.3513,     46.7573,     19.4087,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.049,     268.921,     323.374,     362.997,
       44161,     60.3513,     46.7573,     19.4075,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.049,     268.921,     323.375,     362.998,
       44221,     60.3513,     46.7573,     19.4062,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.049,     268.921,     323.375,     362.998,
       44281,     60.3512,     46.7573,     19.4048,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.049,     268.921,     323.375,     362.999,
       44341,     60.3512,     46.7573,     19.4034,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.049,     268.922,     323.376,     362.999,
       44401,     60.3512,     46.7573,     19.4019,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,      174.49,     161.049,     268.922,     323.376,     362.999,
       44461,     60.3512,     46.7572,     19.4004,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.049,     268.922,     323.376,         363,
       44521,     60.3512,     46.7572,     19.3988,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.048,     268.922,     323.376,         363,
       44581,     60.3512,     46.7572,     19.3971,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.048,     268.922,     323.376,     363.001,
       44641,     60.3511,     46.7572,     19.3954,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.048,     268.922,     323.377,     363.001,
       44701,     60.3511,     46.7572,     19.3937,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.048,     268.923,     323.377,     363.001,
       44761,     60.3511,     46.7572,     19.3919,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.048,     268.923,     323.377,     363.002,
       44821,     60.3511,     46.7572,     19.3901,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.048,     268.923,     323.377,     363.002,
       44881,     60.3511,     46.7572,     19.3882,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.048,     268.923,     323.377,     363.002,
       44941,     60.3511,     46.7572,     19.3863,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.048,     268.923,     323.377,     363.002,
       45001,     60.3511,     46.7572,     19.3843,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.048,     268.923,     323.377,     363.003,
       45061,      60.351,     46.7571,     19.3823,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.048,     268.923,     323.377,     363.003,
       45121,      60.351,     46.7571,     19.3803,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.048,     268.923,     323.377,     363.003,
       45181,      60.351,     46.7571,     19.3782,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.489,     161.048,     268.923,     323.378,     363.003,
       45241,      60.351,     46.7571,     19.3762,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.488,     161.048,     268.923,     323.378,     363.004,
       45301,      60.351,     46.7571,      19.374,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.488,     161.048,     268.923,     323.378,     363.004,
       45361,      60.351,     46.7571,     19.3719,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.488,     161.047,     268.924,     323.378,     363.004,
       45421,      60.351,     46.7571,     19.3697,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.488,     161.047,     268.924,     323.378,     363.004,
       45481,      60.351,     46.7571,     19.3676,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.488,     161.047,     268.924,     323.378,     363.004,
       45541,      60.351,     46.7571,     19.3654,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.488,     161.047,     268.924,     323.378,     363.004,
       45601,     60.3509,     46.7571,     19.3631,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.488,     161.047,     268.924,     323.378,     363.004,
       45661,     60.3509,     46.7571,     19.3609,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.488,     161.047,     268.924,     323.378,     363.004,
       45721,     60.3509,     46.7571,     19.3587,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.488,     161.047,     268.924,     323.378,     363.004,
       45781,     60.3509,     46.7571,     19.3564,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.488,     161.047,     268.924,     323.378,     363.004,
       45841,     60.3509,     46.7571,     19.3541,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.488,     161.047,     268.924,     323.378,     363.004,
       45901,     60.3509,     46.7571,     19.3518,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.487,     161.046,     268.924,     323.378,     363.005,
       45961,     60.3509,      46.757,     19.3496,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.487,     161.046,     268.924,     323.378,     363.005,
       46021,     60.3509,      46.757,     19.3473,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.487,     161.046,     268.924,     323.378,     363.005,
       46081,     60.3509,      46.757,      19.345,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.487,     161.046,     268.924,     323.378,     363.005,
       46141,     60.3509,      46.757,     19.3427,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.487,     161.046,     268.924,     323.378,     363.005,
       46201,     60.3509,      46.757,     19.3404,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.487,     161.046,     268.924,     323.377,     363.005,
       46261,     60.3508,      46.757,     19.3381,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.487,     161.046,     268.924,     323.377,     363.005,
       46321,     60.3508,      46.757,     19.3358,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.487,     161.045,     268.923,     323.377,     363.005,
       46381,     60.3508,      46.757,     19.3335,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.487,     161.045,     268.923,     323.377,     363.005,
       46441,     60.3508,      46.757,     19.3313,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.487,     161.045,     268.923,     323.377,     363.004,
       46501,     60.3508,      46.757,      19.329,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.487,     161.045,     268.923,     323.377,     363.004,
       46561,     60.3508,      46.757,     19.3268,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.486,     161.045,     268.923,     323.377,     363.004,
       46621,     60.3508,      46.757,     19.3245,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.486,     161.045,     268.923,     323.377,     363.004,
       46681,     60.3508,      46.757,     19.3223,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.486,     161.044,     268.923,     323.377,     363.004,
       46741,     60.3508,      46.757,     19.3201,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.486,     161.044,     268.923,     323.377,     363.004,
       46801,     60.3508,      46.757,     19.3179,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.486,     161.044,     268.923,     323.377,     363.004,
       46861,     60.3508,      46.757,     19.3157,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.486,     161.044,     268.923,     323.377,     363.004,
       46921,     60.3508,      46.757,     19.3136,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.486,     161.044,     268.923,     323.377,     363.004,
       46981,     60.3508,      46.757,     19.3114,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.486,     161.044,     268.923,     323.377,     363.004,
       47041,     60.3508,      46.757,     19.3093,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.486,     161.044,     268.923,     323.377,     363.004,
       47101,     60.3507,      46.757,     19.3072,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.486,     161.043,     268.923,     323.376,     363.004,
       47161,     60.3507,      46.757,     19.3052,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.485,     161.043,     268.923,     323.376,     363.004,
       47221,     60.3507,      46.757,     19.3032,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.485,     161.043,     268.923,     323.376,     363.004,
       47281,     60.3507,      46.757,     19.3011,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.485,     161.043,     268.923,     323.376,     363.004,
       47341,     60.3507,      46.757,     19.2992,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.485,     161.043,     268.923,     323.376,     363.004,
       47401,     60.3507,      46.757,     19.2972,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.485,     161.043,     268.922,     323.376,     363.004,
       47461,     60.3507,      46.757,     19.2953,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.485,     161.042,     268.922,     323.376,     363.003,
       47521,     60.3507,      46.757,     19.2934,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.485,     161.042,     268.922,     323.376,     363.003,
       47581,     60.3507,      46.757,     19.2916,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.485,     161.042,     268.922,     323.376,     363.003,
       47641,     60.3507,      46.757,     19.2898,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.485,     161.042,     268.922,     323.376,     363.003,
       47701,     60.3507,      46.757,      19.288,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.485,     161.042,     268.922,     323.376,     363.003,
       47761,     60.3507,      46.757,     19.2862,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.484,     161.042,     268.922,     323.376,     363.003,
       47821,     60.3507,      46.757,     19.2845,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.484,     161.042,     268.922,     323.376,     363.003,
       47881,     60.3507,      46.757,     19.2829,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.484,     161.041,     268.922,     323.376,     363.003,
       47941,     60.3507,      46.757,     19.2812,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.484,     161.041,     268.922,     323.376,     363.003,
       48001,     60.3507,      46.757,     19.2796,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.484,     161.041,     268.922,     323.375,     363.003,
       48061,     60.3507,      46.757,     19.2781,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.484,     161.041,     268.922,     323.375,     363.003,
       48121,     60.3506,      46.757,     19.2766,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.484,     161.041,     268.922,     323.375,     363.003,
       48181,     60.3506,      46.757,     19.2751,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.484,     161.041,     268.922,     323.375,     363.003,
       48241,     60.3506,      46.757,     19.2737,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.484,     161.041,     268.922,     323.375,     363.002,
       48301,     60.3506,      46.757,     19.2723,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.484,     161.041,     268.922,     323.375,     363.002,
       48361,     60.3506,      46.757,     19.2709,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,      161.04,     268.922,     323.375,     363.002,
       48421,     60.3506,      46.757,     19.2696,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,      161.04,     268.922,     323.375,     363.002,
       48481,     60.3506,      46.757,     19.2684,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,      161.04,     268.921,     323.375,     363.002,
       48541,     60.3506,      46.757,     19.2671,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,      161.04,     268.921,     323.375,     363.002,
       48601,     60.3506,      46.757,      19.266,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,      161.04,     268.921,     323.375,     363.002,
       48661,     60.3506,      46.757,     19.2648,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,      161.04,     268.921,     323.375,     363.002,
       48721,     60.3506,      46.757,     19.2638,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,      161.04,     268.921,     323.375,     363.002,
       48781,     60.3506,      46.757,     19.2627,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,      161.04,     268.921,     323.375,     363.002,
       48841,     60.3506,      46.757,     19.2617,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,      161.04,     268.921,     323.375,     363.002,
       48901,     60.3506,      46.757,     19.2608,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,      161.04,     268.921,     323.375,     363.002,
